"RNA.1","RNA.2","RNA.3","RNA.4","RNA.5","RNA.6","RNA.7","RNA.8","RNA.9","RNA.10","RNA.11","RNA.12","RNA.13","RNA.14","RNA.15","RNA.16","RNA.17","RNA.18","RNA.19","RNA.20","RNA.21","RNA.22","RNA.23","RNA.24","RNA.25","RNA.26","RNA.27","RNA.28","RNA.29","RNA.30","PROT.1","PROT.2","PROT.3","PROT.4","PROT.5","PROT.6","PROT.7","PROT.8","PROT.9","PROT.10","PROT.11","PROT.12","PROT.13","PROT.14","PROT.15","PROT.16","PROT.17","PROT.18","PROT.19","PROT.20","PROT.21","PROT.22","PROT.23","PROT.24","PROT.25","PROT.26","PROT.27","PROT.28","PROT.29","PROT.30"
0.00115190912658846,0,0.000918272014950489,0.113471864628592,0.00106524647571554,0,0.0120797741382332,0.00322239683580552,0.00116171490311403,1.04310018460748e-05,0.00214250530088323,0.00035290390807784,0,0.000260145794742069,0.00118197656358922,0.00305021150838132,0.00248724471311578,0.00322207601165998,0.00177817470460572,0.000473301206564845,0.00622750030800812,0.00128789864193678,0.00194584209875105,0.000595176574527496,0.00217419933825473,0.00016070408486893,6.5020945398193e-05,0.00123942757758281,0.000405422908512211,0.00413959636410889,0.00319051331923551,0.00101293840128378,0.00583582715071506,0.00068205394846898,0.000279297435768813,0.00204242200245741,0.00378879027291072,0.00177452007152652,0,0.00527687941479949,0.00451366457382916,0,0.00152001206546886,0.00619127368063807,0.00662141199384032,0.0047072415403998,0.00181777940821827,0.00556170698028691,0.000889553224317198,0.000282367127265789,0.0142338691310439,0.000237225355107931,0.0117417522031148,0.0142943356778937,0.00323274325523999,0.0024814726148729,0.0304305266276968,0.00329812976607751,0.00254433012359138,0.0124880037856727
0.000390980666960193,0,0.00108769428152434,0.117894548322058,0.000874293357877387,0.00183950448725149,0.0146110766249304,0.00130420558431106,0.00295724539833646,0.000223121260533564,0.00176504589127875,0.00191864044357581,0.00187057202738171,0.00132265213086322,0,0.000214542509361959,0.00303686065164423,0.00119869328192526,0.000237278916741994,0.00123218516426918,0.00456234572268115,0.00184768688454531,0.000429314278367645,0.000302648374712965,0.00114063263773137,0.00273645168889232,0,0.000881147048897952,0.000189077815216173,0.00285906257720123,0.00220760249360339,0.00122071620460608,0.00880123393965073,0.00360017051960297,0.00133137021906768,0.00268808964583578,0,0.000166362387531908,0.00443570061160169,0.00348130786789041,0.00764916577173694,0.000368901679470942,0.00277935821986144,0.00912211973513362,0.00818433898022565,0.00480419424924294,0.00141182079050419,0,0.000322609241336004,0.00103273058221629,0.00587566060809872,0.00121037067206655,0.00961155967311985,0.0141493383918161,0.00226832673838692,0,0.0307367515831619,0.00382106736743222,0.00570172731074125,0.0104368624506507
0,0,0,0.133407303020764,0,0,0.0428921862530334,0.00401581523775453,0.000490954762911943,0,0.00521058935158511,0,0,0,0,0.0253103620295019,0.0105670465513377,0,0.011708881025503,0,0,0,0.00309614074512882,0,0.0168796055913267,0,0,0.000791824762796795,0.0055667178094166,0,0.000687660744686144,0.000848544372410988,0.00813358693129363,0.00300346081937172,0.000849318723645344,0.000818238706050788,0.0065573634215593,9.70139331650334e-05,0.000952164727626492,0.00145335006496185,0.00537128764166488,0.000528299467707425,0.00190335426199616,0.00997413324243839,0.00564656216197639,0.0035433938460117,0.00452939485113056,0.00176863416343845,0,0.00356105356981487,0.0101125679708356,0.00215854927289838,0.00920932875690607,0.0127565206810305,0,0.00218439113451792,0.0304000012384943,0.00233701651037087,0.00434404781937109,0.0127775396158185
0.00476511426563808,0.000801326548265092,0,0.0990632143718899,0.000744297562324732,0.000884830764069157,0.00649905722554299,0,0.00145574473750788,0.00773665373299768,0,0.000855245107468841,0,0.00252260647451187,0.000504089487633574,0,0.000896009952692063,0.00592150100064001,0.000904281096038366,0.000862818205088546,0.00405883252993905,0.00155790055952646,0.00364007808405248,0,0,0.000222940450274897,3.34235982793471e-05,0.00148613630548551,0,0.00174197126849227,0.000199424827600778,0.0015010984256468,0.00713096768073678,0,0.000719117034777338,0,0,0.00621516674345173,0.00615212671860199,0.000927010330625669,0.00641072043045148,0.00467300880360291,0.00764316576200262,0.00587654462067817,0.011095590713781,0.00552460660307113,0,0,0.00429301557401888,0.000451833035942525,0.0117817129676075,0.000424999796556938,0.0103647366638077,0.0180822537868662,0,0.00272830735371118,0.0306953150972407,0.0012615358835853,0.00280925011823932,0.00818473958408692
0.00299461347661501,0.000118448321298271,0.00230913187111,0.121598335320432,0,0,0.04125886479554,0.00372035055304268,0,0,0.00104083389002113,0.000540790623468562,0.00634039712935914,0.00617438230342499,0.00168393062532472,0.0103196957594651,0.00875838066985724,0.0105819855818762,0.00936040343556164,0.00121584033318821,0.00410920636545844,0.00436435888001711,0.00209166251488771,0.000510838730759377,0,0.00219229989053483,0.000168495467386106,0,0,0,0.00180758906962891,0.000847245113247145,0.00852269291918281,0,0.00117353061826324,0.00207456630138064,0,0.00332504337571569,0.00515037882633767,0.0101843791427338,0.00532407121533479,0,0.00298784932489049,0.00824295161890212,0.00934997950832429,0.00530677354336854,0.00167977843226308,0.000680114719727487,0.000107445909391404,0,0.0104131819332684,0.00121779123040806,0.0104234312544171,0.0146200839664211,0.000663251708334536,0.00177510109715573,0.0290998846443711,0.00332522290105766,0.00228226696098503,0.00770159561916515
0,0,0,0.0466900332087765,0,0,0.00965724267064962,0,0.0199634147995688,0.0315897609429422,0,0.00130648301459883,0.00260906527685016,0.00150100368070523,0,0.00619197463899922,0.00262616361144226,0.00102556819830266,0.0016071746305938,0.00203363200482383,0.00880776413290422,4.53649794170947e-05,0,0.00138091882744901,0,0,0.000119445348593284,0.00105000701814834,0,0.000637035439436364,0.00186055946880867,0.00117666807330192,0.00733616138121886,0,0.00170515249387731,0.00156369408592568,0,0.00107432113858169,0.0025873986947209,0.00658936357669012,0.00512829567082371,0.000397147843949906,0.00134007382805139,0.00565416619659827,0.00739836629947451,0.00456997256569563,0,0.00102611430053195,0.0027782066741037,0.00178343601732,0.00662996836782566,0.00154190343077969,0.00904590176832855,0.0151265694475239,0.00342132464795802,0.00234339405315915,0.0304647018984759,0.00469425824209879,0.00559426242271276,0.00997034259005158
0.00134025007430786,0.000329621762254341,0.000575005955448057,0.0414997443797978,0.0010540348471508,0.000184808344583629,0.000486336972712657,0.000437713212210592,0.00361855760536124,0.0481890143088266,0.00269798399932708,0.0026370621298477,0,0,0.00107305449453603,0.00220356862804479,0,0.000892947058049449,0.00413393865698486,0.00148453291784477,0.000108035718075213,0,0,0.000382358488560806,0.00445628379107352,0.000715537846033867,8.29145435785169e-06,0.000312484385981449,0.00277288025643243,0.00111653413071366,0.00241782627140033,0.00221083938316142,0.00611697527634606,0.00232478731888182,0.00144334951762334,0.00129424035232765,0.00372786520894486,0.000894276913484885,6.3289523916847e-05,0.00361415924113634,0.00600254900976506,0.000430309935896342,0,0.0109013123267961,0.00686984861514507,0.00479813290057426,0.00329156943940908,0.00137594661761837,0.00134501648430313,0.000407193907797643,0.00797732365741273,0.00189957585532806,0.0097575955492677,0.0114956493953232,0.0039265945300755,0.00163292258749497,0.0304076908239239,0.000204572346111038,0.00554600274241765,0.0122262701685265
0,0,0,0.0230993283349682,0.025426623073836,0,0,0,0,0.00242676462409259,0,0.00189222099838695,0,0.00827766920770149,0.0016598132751568,0,0.0216400216664748,0.000629323904033104,0,0,0,0,0,0,0,0.00893694804423525,0.00444433942232371,0.0101908702912016,0.017643716531999,0.0164033052416043,0.00189879858511015,0.000396388340822174,0.00755630976325144,0.00208993884630654,0.00111341728293291,0,0.00286163387889688,0.00156769010407773,0.00146772894109163,0.0061685592361435,0.00303174359452478,0.000540075813096064,0.00163617214932536,0.00662705395408817,0.00698314962354798,0.00385056441908994,0.00248381169299162,0.0027775274902787,0.000575861990918103,0.000447114863324011,0.0102402806751901,0.00204177984770273,0.00919710620491902,0.0151805696983373,0.00301836622137651,0.00312317187594104,0.0301737870095951,0.0032408956906122,0.00529385984920083,0.0108438626647337
0,0.000851033550647548,0.0013883273793578,0.04243623244093,0.00229849505585293,0.00523971814187894,0.0043402804371281,0,0.00513020343240955,0.0283808642235824,0.00366683531183723,0.00613736900755313,0.00451142450357166,0,0.00196498789632389,0.00622487167956266,0.00206757703211905,0,7.1581325414906e-06,0,0.000777869909091417,0,0.00130164384351574,0.000685514956896916,0.00581550435090668,0.0173869061289474,1.7105055674502e-05,0.000194731711650364,0.00135419720627397,0.00183808100473204,0.00227389271238447,0.000540837362493631,0.0056947087683637,0,0.000688842531308804,0.000728801654734252,0,0.00257677563161492,0.000630976521056588,0.00809864001513331,0.00379542018308191,0.000509538978353101,0.00189190080497579,0.00871410280729782,0.00761282106404321,0.00438194923392827,0.00222125352378067,0.00486599478083619,0.000965654532401918,0.00125441194386125,0.0122410876270438,0.000853645614840581,0.00907877337563038,0.0144416413226694,0.00422471125072212,0.00228454012303159,0.0300995303368575,0.00409304046700949,0.00159757301806585,0.0101980886247346
0.000995308996192357,0.00177942569047152,0,0.111255706725232,0.00206849976663362,0.00119642388099392,0,0.00170887747737027,0,0,0.00340640605043708,0.000774048674859699,0.000181295837629837,0,0.000773433005273086,0.000783724482602947,0.00229441622618504,0.00260426321836477,0.0021623320149447,0.00195682001389953,0.00778370054523669,7.01266751085273e-06,0.000367754098168365,0.000833341723044463,0.000286675789035784,0,6.47173989765782e-06,0.00139137144578549,0.00113704984370772,0.000964864698640491,0,0.00218135962542931,0.00811016931820537,0.0112926858042649,3.3234246699814e-06,0.00208923686073318,0.0208006079403518,0.000463972077229733,0.00102490442495831,0,0.00921835866921663,5.15525833971086e-05,0,0.00855226543169381,0.00664019430027433,0.00312229246922447,0,0.000432012774896261,0.00100475006052397,0.000774787888265374,0.0146488053927593,0,0.010470466643088,0.0110871414609719,0.00384749419417696,0.00319108178575949,0.0309095439560883,0.000435637437860763,0,0.0145083859798169
0,0,0,0.0681388418982141,0,0.00255430125462454,0.0680170225078169,0,0.0142111083472528,0.0138210090988567,0.00341097513659436,0.00278289651543529,0,0,0.000603284551139933,0,0,0.0217460100837174,0,0,0,0.000908240711900999,0,0,0,0.00217509905140609,4.53755069960576e-05,0,0,0,0,0.00236424850961194,0.00645520434759136,0.00888185154647038,0,0.0010405939207467,0.015168904050724,0.00175124768574982,0,3.9760953047907e-05,0.00515246955988292,0,0.000688633277663174,0.00978508502882773,0.00668793223693758,0.00527956314456699,0,0.00220363623864808,0.000582684367358417,0.00193702874307059,0.0111150449815932,0,0.0135570878909106,0.011374904369754,0.00560312770816043,0.00318392188778617,0.0299727821328144,0.00301614132514219,0,0.013945779912552
0.0201977806597412,0.0134943837405256,0.0145063983181823,0,0,0.0337270140839307,0.00133486328681565,0,0,0,0,0,0.0207440873823064,0.00584276546867688,0.00674330617232987,0.0161849066408238,0.000697896983265176,0.0271484943496201,0.00878165438217672,0.00507162009722606,0.019363042176432,0.00604403109392849,0,0.00803840993961844,0.00790530153610711,0,0,0,0.00105032736175609,0,0.000816810940827658,0.000872684916443291,0.00397293753993335,0.00479035482791358,0,0.000142239523683799,0.00535302639068668,0.00160259119414898,0,0.00581647420008834,0.00649479366225731,0.00062441596606029,0.00292963492460156,0.00847807215579151,0.00687028970121939,0.00389638778752131,0.00257808485853502,0.00396844520476936,0.0008082284959005,0.00187656845926062,0.00918505297701611,0,0.0139283140842821,0.0133158269303469,0.00707018228551668,0.00356689680515227,0.0302275843634954,0.00270344189921578,1.43368291936535e-05,0.0108802488265373
0.000642406560886413,0,0,0.061672346631365,0,0.00114110108349832,0.0172453644805269,0.00183067185626304,0.0284330890911622,0.0139820226164692,0,0.0101771659588289,0,0,0.000434401619561737,0,0.014227387540639,0,0.00489585829218018,0,0.00453155172860436,0,0.000594464919686189,0.00208603338416717,0,0.00187839499424151,0,0,0,0.00446628075903136,0.000384839685487195,0,0.00563497430328044,0.00071380762146736,0.00114345857454875,0.000101137504154218,0.000923208727313342,0.00112953262534198,0.00363886310157204,0.00364954879999534,0.00623986383705038,0.000135666718652819,0.00290789129854624,0.0162942087167739,0.00804917837889956,0.00282922750597863,0.00390807146228985,0,0.00630561939057531,0.00163933697219065,0.0111754184326066,0.000674892426051241,0.00787652652788081,0.0138570075792486,0.00610566008861691,0.00272521573864571,0.0295880118995968,0.00371170135011247,0.00295051080437363,0.0101543943668757
0,0.00164368384032212,0.00286303587110469,0.0568963139520463,0,0,0.0195038155701046,0.00297493952232391,0,0.0289583868632327,0,0,0.000578431497325809,0,0.000376925239844413,0,0.00138789102379797,0.00520855989529968,0.00221619866940566,0,0.00474435866397585,0.00330253179693021,0,0.0197534733977376,0.010582501372518,0,2.28884417398008e-05,0.00197528531026829,0,0,0,0.00204267581215557,0.00850315117123798,0.00191926204434174,0.00136507240179535,0,0.00219958082119431,0.00331082812353531,0.00273690255797117,0.00183983684801235,0.00539311214255347,0.00747242136461939,0.00588942574512255,0.00624949597463998,0.00986004071068364,0.00592030414867425,0,0.000564932568883574,0,0.000659763940171873,0.0103287626991499,0.000280199804304782,0.00967245262421929,0.0135296427495281,0.00227953668967445,0.00292684663873593,0.0301172144258904,0.00135339415359678,0.00163109162865902,0.0113878225997588
0,0,0,0.0648136754986091,7.32507523245113e-06,0.000898590062269949,0.00350112540270974,0,0.0041434373226588,0.0244957054629043,0.000163224563341052,0.00459078968744902,0,0.00301968204097148,0,0,0.00495486574903288,0.00238566550301476,0.00462372848279577,0,0.000847330917685194,0,0,0.000793443307118805,0.00919886976561347,0.0032185857853295,0,0,0,0.00263773308535981,0.000648720000647348,0.00191644926344478,0.0106462727482659,0.00278230042228453,6.52512667591477e-05,0.000390581787176807,0.00735320087881371,0.00295086357257236,0.00514905181605947,0,0.00308317602404238,0.00305221741781746,0.00130039733743478,0.00618265386297794,0.00708872667029007,0.00553678608090088,0.0020505633734306,0.000548573266209815,0,0.00254622158605626,0.0131922285316238,0,0.0109147616388181,0.0133946021090139,1.86332446002704e-05,0.00376567811237087,0.030018393721897,0.00158691091137602,0.00552580585770835,0.0102128894972823
0,0.00166889907253245,0,0.0456160644761751,0,0,0.00974938041249656,0,0.0515485640433783,0.0251159418678152,0,0.00104508334762762,0,0,0,0.00852116166421923,0.00344621946754182,0.00106055202073326,0.000350685989229703,0,0,0,0,0.000165885090804814,0,0,0,0,0,0,0,0.00231741700349782,0.00728828139880354,0.00546292370513714,0,0.00115695618829392,0.0105205762444783,0.00144537673287893,0.00348449020438061,0.000601887730683688,0.00613403430509299,0.000248960580970578,0.0016284387138763,0.00871586006630317,0.00669463015855812,0.00363019072460297,0.00242904480656058,0.00356059106262333,0,0.00176588367153044,0.0102725975894447,0.000317084011140496,0.0101527075237367,0.0138251892065121,0,0.00412499645216273,0.0302704453130971,0,0.00424208402969739,0.0125873592868236
0.00863091177285633,0.000104440221290644,0,0.0507047396838984,0.000306298902579731,0,0.00838231058472967,0.00433986714173322,0.0134994379125383,0.0361217711354776,0,0,0.00401071735643446,0,0.00171854541371272,0,0.00149279712665208,0,0.00153183910004471,0,0.00129594267392847,0,0,0,0.0101098578050241,0.000778924558477384,0,0,0.00223936023527298,0.0117589566393644,0.00242798645558717,0.000383448202911133,0.0068348336027271,0.00124203262590014,0.000688510887597265,0.0008449275306866,0.00380459274583974,0.000857514480981563,0.00226842550568944,0.00369179424175647,0.00310663780149974,0,0.00140477852113219,0.00855673316816943,0.00858154268398402,0.00409255047748363,0.00152192183889444,0.00307887128867335,0.000559261758637282,0.00149143288318491,0.00715827143609357,0.00144259355947237,0.0107740308029012,0.0144786952181,0.00309816435793449,0.00263030065661368,0.0296889985274288,0.00399115241763231,0.00651096428176961,0.0122192680322379
0,0.0011432692694547,0,0.0627627626653374,0.000753781678472779,0,0.0440870653230963,0.00383819200455106,0.00690635684743625,0,0.00244525250586323,0.000946949480507413,0,0.0124693746982432,0.0018443888330615,0.000191522772073184,0,0.0068591750699087,0.00309603492896132,0.00385919764141021,0.0130494178198777,0.00237660329428231,0.00236584393293,0,0,0.00505690336268264,0,0.00282714774056946,0,0.00162670288551975,0.00298845537100802,0.00132898004341488,0.00675960290443264,0,0.00186313294392915,0.00125735647883296,0,0.00145190635391935,5.35658435335671e-05,0.0079939231491642,0.00878674445813274,0,3.47979294960024e-05,0.00768251661863989,0.00705089828594639,0.00493744013000827,0.00151225497451356,9.05530769732899e-05,0.00192104389994548,0,0.012769131838805,0.00220458118489327,0.0108392022150307,0.0146177368755461,0.00491575638728642,0.000993020938094412,0.0302849291138303,0.00332651262141354,0.00435929389326074,0.00991496036832939
0,0.000980562912516233,0.00869956826179822,0.025539760283941,0,0,0.0919379343229692,0,0.00285254141923368,0,0,0,0.00797616893133531,0.00366573521559454,0,0.00324768079092729,0.002947991893585,0.013035813520208,0.00151999426776689,0.0028767281883549,0.0266737622164551,0.00580893621936941,0.0183078714842513,0.00165216446320632,0.0104140617339561,0,1.56856006486236e-05,0.00311243682241475,0,0,0.000296568701154024,0.00229940742207976,0.00695562091226623,0.00699440522635923,0,0.00203809264820082,0.00917118594054969,0.00238827504547312,0.000627006572517941,0.000863680806363426,0.00580968907582956,0.0007008189477387,0.000121224000633591,0.00672656483914745,0.00946504243374526,0.00546473116193574,7.33174585871283e-05,0.00122575161120539,0.000256547918835976,0.00228623518934337,0.0106333530054809,0.00319931452434534,0.0114908686955777,0.0118663432472086,0.0023838089448743,0.00233413089049619,0.0306716696422903,0.00149662766452139,8.34685674575619e-05,0.011768779521055
0.00088993835673581,0.00139618954305213,0.000288610979832655,0.0751823200461072,0.00244063534486832,0.000583472799512116,0.0015191692939288,0.000745033120115495,0.0101432018482817,0.0226960103280107,0,0.0035141733492238,0,6.85236002653749e-05,0.000376863829612663,0.000147304675083662,0.00380116866960344,0.00342197653275971,0.00184626739094649,0.00132020170611771,0.00630857375361481,0,0.00298288896099471,0.00143557053480836,0.0233370271477816,0.00649940105640506,0.000112656888087903,0,0,8.14162502971411e-05,0.00219608352363196,0.000869987016528809,0.00601125309997297,0,0.00187105020213657,0.00153229005471477,0.00105176682003633,0.00171954477478931,0.0011431853464973,0.0118879996412205,0.00686649039871155,0,0.00471852157683999,0.00886229706474985,0.00787038280801389,0.00422022194017198,0.00122189924910203,0.000642287521065256,0.000266798036378207,0.000361452841924873,0.00703559810697168,0.000590542462830192,0.0101416803049239,0.0143542877726659,0.00349993587974021,0.00249361836648142,0.0299849494028743,0.00580828774057612,0.000838089952227835,0.00966435539244902
0.00272240734714527,0,0,0.0594304155374599,0,0,0.000162970740737879,0.00340917937551887,0.0078977019804823,0.0266068134101944,0.014112504594324,0,0,0,0,0,0,0,0.00474557400367127,0,0.018429847801379,0.0014688485646766,0,0,0,0.00397668899575435,0,0,0,0,0.00296299616346868,0.00112837321800465,0.00763763252354158,0.000323292414727926,0.0012016269383072,0.00168808304224181,0.00132545232028162,0.000520063430707589,0.000380086091833394,0.00680054651126944,0.00531268418637611,0,0.00267205453431729,0.0090529721481852,0.00640772504918166,0.00378639893518844,0.00342308890173647,0.000794787494173344,0.00532727950898992,0.00179883889192162,0.0113801694408093,0,0.00905261795232114,0.0149002104271722,0.00392492601208137,0.0012110507420987,0.0307677005808168,0.00447288825338394,0.00111837126111318,0.00979212493045223
0,0,0,0.0644641600257203,0,0.0167746061664316,0,0.00423937902794221,0.022079243551861,0.0293373869665319,0,0,0,0.00262175226731934,0.000781372293593009,0.000493721952743964,0,0.000499464989132123,0.000884003675903893,0.000327351767356537,0.002384497748861,0,0,0.0011278504777938,0.0023128443061929,0,0.000152529976875753,0.0070783475654733,0,0.000989025912301079,0.000262429672300792,0.00170737689312197,0.005947586358762,0.00416680318411255,0.000194916158331011,0.00225773914447886,0.00599036795108034,0.00196096196053181,0.00150388958034327,0.00350624662603147,0.00514648095705341,0,0.00214664150625878,0.00673105674372664,0.00680256254612728,0.00451425705191785,0,0.00543157089068139,0.00171838411977544,0.00205971133919759,0.00713887831238798,0.00126107302406881,0.00993520867258376,0.0133677999774415,0.00260697954412328,0.00197236002902806,0.0313640186022799,0.00130837133556864,0.00208838230281597,0.0132773519342093
0.000221976207269941,2.60963230335474e-05,4.10732953196325e-05,0.0714007957149433,0.00119847343676744,0.000124540231818321,0,0.00494624053438729,0.00999816829972707,0.0246934865080518,0,0,0.00310837972976663,0.00185981179817781,0.000809913546260369,0,0,0,0.00668428565002289,0,0.00142460796087667,0.00118953851008188,0,0,0.00265601613677458,0.00334136204977114,0.000110683951552448,0,0.00182800145091343,0,0.00130496106597876,7.48058850311956e-05,0.0072189800172893,0.00352291178661218,0.00152421513904623,0.000612334785480761,0,0,0.00605388433810118,0.00568467340381653,0.00748477426770518,0.000379671038518725,0.00450954527375467,0.00734224084321442,0.00703581239056167,0.00632438038053355,0.00223943922297193,0,0,0.00129324581644756,0.00909553707869747,0.00092439057976131,0.00906199234208576,0.0154955249718593,0.00338081441421174,0.00210064477767876,0.0306557906718955,0.00540834302935347,0.00135833230806417,0.0104222376940003
0,8.05642617571049e-05,0.000160327631107778,0.109163318185047,0.00135979625070888,8.09066419408846e-05,0.00433086355445627,0.00235178693868603,0.0018753015027136,0.00278177151151485,0.00141495409615422,0.000919675862491784,0,0.00162913818197488,0.000861224430424623,0.00177585010779249,0.00420389473039367,0.00586672908960437,0.00190796665690572,0.0018851002316952,0.00501082255779588,0.00060251788927197,0.00395173715854139,0.00102500180247398,0.00110627521668696,0,9.54775844321309e-06,0.000765650231795543,0,0.000760170350293272,0.00138240270041697,0.000767534984330737,0.00725093194050431,0.00175785074669092,0.000753660182944435,0.00198678260748064,0.00172256149510764,0.000472023528179011,0.00121122620685925,0.00409622680375336,0.0065612753142943,0.000772659867042696,0.0035335480249037,0.00757236260227326,0.00673513615256211,0.00506501697907925,0.00133654396595452,0.00279449024626331,0.00325627031411029,0.000996806969761205,0.0110674941867516,0.00208841868097581,0.00917450883316359,0.0156934795059103,0.00374621618565261,0.000617026792033608,0.0292886879239143,0.0034204177683042,0.00223072553468533,0.0109075359054131
0,0,0.00101282013450565,0.136581963287792,0.00282144779126745,0.00100668077889546,0.00720519180198321,0.00141143969632059,0.00127827093566586,0,0.00196827233377975,0.00150235841577933,0.00314316450957298,0,0.00056867743379104,0.00292971440440712,0.00325277275665704,0.00284547824258564,0.00464301301775334,0,0.003659830361244,0.00208827973954512,0,0,0.0038823808228785,3.31177365083354e-05,7.25960127282116e-05,0,0.00105211513467555,0.00189806999567629,0.00167974846928186,0.00160379640793296,0.0074165364787316,0.00212348412937517,0.000343103389917572,0,0.00448754189204453,0.00420909123361086,0.00294612368318278,0.000531163029412322,0.00521555838087472,0.00514960241645576,0.00128189936600521,0.010769344961022,0.0119737409629611,0.00431817987482058,0,0.000692499808347527,0.000894224076896776,0.00222752997246102,0.0101517616332801,0.000284317059882532,0.00842190133682715,0.0125949630844397,0.00344096452833599,0.00423729952759692,0.0307356716854694,0.000160123739676818,0.00160491461369789,0.0115083155586681
0.00367656267172288,0,0.00059992262277948,0.102175599916697,0.000826959181905902,0.0017590120547475,0.00907870771280597,0.00117015214429221,0,0.00962056743028268,0.00177918165250037,0.00523633283076449,0.000197574017126599,0,0.00184236537968432,0,0,0.00534189729182595,0.0104502109445646,0.00110505148134083,0.00112494373483808,0.00084570426055511,0,0.00209802438033789,0.000223625682618203,0.000834306961912829,0,0,0.000567114417088518,0,0.0010950596560059,0.00203793758316515,0.00528855466212547,0.00598604731841804,0,0.000896406092512927,0.00820371161400434,0.00322454026936723,0.00228531570796444,0,0.00438057942565828,0.00161482277992241,0,0.00844539544053226,0.0108044552623019,0.00485468808212434,0.000437836440950552,0.00233775883917945,0,0.00230592345201978,0.00768107634816283,0.000976427756981393,0.0142313537933809,0.012900846886667,0.00097197787725343,0.00356852686672656,0.0315460879052918,0.000753365471484306,0.00396690291372673,0.0109347103453724
0,0,0,0.0648708920496638,0.000729160724702339,2.71598118883235e-05,0.00547205595269149,0.000964194888694777,0,0.0295065416850246,0,0,0.00125010985956675,0,0,0,0.00571505859387687,0.00124874540281424,0,0.00416665714501703,0,0.00114364937704165,0.000103439744586347,0,0.0143060037513694,0.000115288736401226,0.000240212897071359,0.000415957081009112,0,0,0.00114750257541736,0.00210989993419037,0.00839101663004927,0.0102286456286184,0,0.00219467138389948,0.0138665667391261,0.00334684310365112,0.000287465138466053,0,0.00661955601577065,0,0.000131696478481473,0.00606480015540201,0.00892733255113403,0.00199060787848142,0.000103424414809661,0.000534783400430266,0.00271886749838405,0.00062398335674236,0.0155087217939968,0,0.0108794787940873,0.0116174154333698,0.00172210910614262,0.00558248758358497,0.0311055915045648,0,0.00196556192918173,0.0124678249544246
0.00256394676382419,0,0,0.0670347275943812,0,0,0.00161610479087691,0.00719982150416113,0.00279507698666578,0.0220633743410248,0,0.00421959972067536,0,0,0,0,0,0.00969947483259136,0.00684915509474786,0,0,0.00317927737473722,0,0,0,0.00643300612817882,0,0.00246524388863389,0.00223400957947569,0,0.00154959352488785,0.000619115526674666,0.00672116637026017,0.000682980348449476,0.00106006929692673,0,0.00289536210180006,0.00238103446558949,0.000548463545912972,0.00639406706344339,0.00701172748567238,0,0.0014438181143855,0.00706601814023891,0.00659194039714776,0.00541403341943227,0.00230842266994404,0.00263928140592124,0.000479179492314041,0,0.0103492700361888,0.00245450701191137,0.0103453812328186,0.0138507612524639,0.00506798327076872,0.00119851319308694,0.029935235454792,0.00354033689228316,0.00565613502834419,0.0102783033401263
0.00158242526965212,0,0,0.053098733986491,0.0024508958953156,0,0.0109005379483351,0,0,0.0313450760714684,0,0.00420673125575492,0,0,0,0,0,0.016419315175527,0.00133928725372724,0,0.00051699617891328,0,0.000703839500557719,0,0,0.00275524563659036,3.37663936443709e-06,0.0083913599518176,0,0.00232376362093489,0.00140164191640375,0.00258818599624408,0.00779027514806584,0,0.00193584000056318,0.00206475169746032,0.00233595466516051,0,0.00390087146266664,0.00866895934323524,0.00416802593420315,0.000242631363228795,0.00104900764980941,0.00875078613144518,0.00598214543033089,0.00651432169859295,0.00250544442786587,0,0.00229626799000447,0.000350603781642989,0.00967050579190133,0.000496160760629767,0.00831023332359251,0.0141661795014059,0.00468216493456495,0.00180906101830691,0.0291202243068604,0.0043174017940081,0.000565095059235154,0.0103106416641982
0.00137109583164184,0,0,0.114226420977771,0,0.000286219745108867,0,0,0.0188196596882995,0.00548041897649439,0,0,0,0,0.000215520034465993,0,0.00441387126845899,0,0.00162100175142949,0,0.0339690779885129,0.0152306270869585,0,0,0.0187012471741811,0,0,0,0.00145881317750519,0.00374030137949406,0.000636501430410407,0.00205069285450773,0.0054200806598095,0.00411093021022984,0.00072321144761994,0.00382767781668532,0.00574018103132221,0.00145604212100126,0,0.00247186236186434,0.00572850549337553,0.000294724242462949,0.00206346934911452,0.00787912086873711,0.00598349539845229,0.00336850723147463,0.000894860022487108,0.00354136681366855,0.000767857636159053,0.00088565931739131,0.00883877871080762,0.00216254567557162,0.0130709658289326,0.011375101594316,0.00182313840976903,0.000295601173915519,0.0308500413740164,0.00398231406573881,0.00295963387136149,0.0109291744958609
0,0,0,0.00245720635625305,0.00929278504055034,0,0.00679259211785433,0,0.021187729471469,0.0556393159032974,0,0,0,0,0,0.000337572118237899,0,0,0.00150785986377148,0,0,0.0208265640060617,0,0,0.0105019810577046,0,0,0.00344471003042291,0.00207399107265691,0.000590858221308031,0.0016507213378501,0.00129883715140772,0.00785892795973179,0,0.00244556156315761,0.00123958903172776,0.00109280024485841,0,0,0.0050275740139427,0.00471891289966465,0.000102256924021568,0.00483834792111035,0.00761149808524506,0.00931445081752865,0.00252307300010621,0.000846324466491843,0.000692253640967051,0.00078145176155411,0.00356869410105289,0.0064310776146916,0.00207274720647283,0.00990408103569932,0.0172615388674287,0.00289078156824775,0.00174563807590919,0.0305815091699935,0.00266497144983659,0.00508081271020808,0.0129139085876967
